Address,Latitude,Longitude,City
"18323 Dallas Pkwy,Dallas, TX 75287",32.99855,-96.830314,Dallas
"611 N Bishop Ave,Dallas, TX 75208",32.749849,-96.828327,Dallas
"5057 Singleton Blvd,Dallas, TX 75212",32.778943,-96.905962,Dallas
"8224 Park Ln,Dallas, TX 75231",32.870641,-96.763381,Dallas
"7861 Lake June Rd,Dallas, TX 75217",32.734689,-96.686298,Dallas
"1101 N Beckley Ave,Dallas, TX 75203",32.756739,-96.823186,Dallas
"2720 Mckinney Ave,Dallas, TX 75204",32.798057,-96.800828,Dallas
"1733 Greenville Ave,Dallas, TX 75206",32.811971,-96.770662,Dallas
"2470 Walnut Hill Ln,Dallas, TX 75229",32.880785,-96.894721,Dallas
"1520 Elm St Ste 111,Dallas, TX 75201",32.736212,,Dallas
"1123 W Davis St,Dallas, TX 75208",32.749748,-96.841279,Dallas
"8300 Preston Rd,Dallas, TX 75225",32.736212,,Dallas
"2936 Elm St Ste A,Dallas, TX 75226",32.736212,-96.784359,Dallas
"10455 N Central Expy Ste 123,Dallas, TX 75231",32.888956,-96.771927,Dallas
"6012 Abrams Rd Ste 102,Dallas, TX 75231",32.736212,,Dallas
"10302 Garland Rd,Dallas, TX 75218",32.841326,-96.692325,Dallas
"19009 Preston Rd Ste 200,Dallas, TX 75252",33.006642,-96.796189,Dallas
"5423 W Lovers Ln,Dallas, TX 75209",32.851549,-96.819784,Dallas
"24 Highland Park Vlg,Dallas, TX 75205",32.736212,-96.784359,Dallas
"418 N Bishop Ave,Dallas, TX 75208",32.748825,-96.828186,Dallas
"3520 Oak Lawn Ave,Dallas, TX 75219",32.812028,-96.804308,Dallas
"2222 Mckinney Ave Ste 200,Dallas, TX 75201",32.736212,-96.784359,Dallas
"2501 N Harwood St Ste 225,Dallas, TX 75201",32.736212,-96.784359,Dallas
"7455 S Westmoreland Rd,Dallas, TX 75237",32.656159,,Dallas
"17548 Dallas Pkwy,Dallas, TX 75287",32.98984,,Dallas
"2450 S Cockrell Hill Rd,Dallas, TX 75211",32.718861,,Dallas
"311 N Market St,Dallas, TX 75202",32.781235,-96.807032,Dallas
"1636 W Mockingbird Ln,Dallas, TX 75235",32.821762,,Dallas
"5915 Forest Ln Ste 300,Dallas, TX 75230",32.736212,-96.784359,Dallas
"5610 E Mockingbird Ln,Dallas, TX 75206",32.836282,-96.771679,Dallas
"7700 W Northwest Hwy,Dallas, TX 75225",32.864372,-96.77422,Dallas
"4023 Oak Lawn Ave Ste 110,Dallas, TX 75219",32.736212,-96.784359,Dallas
"4514 Travis St Ste 122,Dallas, TX 75205",32.736212,-96.784359,Dallas
"4818 Greenville Ave,Dallas, TX 75206",32.846321,-96.769605,Dallas
"1717 Main St,Dallas, TX 75201",32.78154,-96.796604,Dallas
"8018 S Lancaster Rd,Dallas, TX 75241",32.649535,-96.781328,Dallas
"4334 Lemmon Ave,Dallas, TX 75219",32.818007,-96.8121,Dallas
"4416 W Lovers Ln,Dallas, TX 75209",32.850934,-96.834307,Dallas
"3907 W Camp Wisdom Rd,Dallas, TX 75237",32.662548,-96.883409,Dallas
"1818 S Buckner Blvd,Dallas, TX 75217",32.743308,-96.682187,Dallas
"11637 Webb Chapel Rd,Dallas, TX 75229",32.907742,,Dallas
"302 N Market St,Dallas, TX 75202",32.781012,-96.806301,Dallas
"13949 N Central Expy,Dallas, TX 75243",32.93894,-96.748627,Dallas
"1618 Main St,Dallas, TX 75201",32.780621,-96.797493,Dallas
"6613 Fossil Bluff Dr,Fort Worth, TX 76137",32.861816,-97.311399,Fort Worth
"4825 Overton Ridge Blvd,Fort Worth, TX 76132",32.675368,-97.399498,Fort Worth
"1400 W Magnolia Ave,Fort Worth, TX 76104",32.730818,-97.340445,Fort Worth
"3015 S University Dr,Fort Worth, TX 76109",32.707036,-97.360041,Fort Worth
"6548 Lake Worth Blvd Ste 200,Fort Worth, TX 76135",32.812877,-97.430242,Fort Worth
"4901 Camp Bowie Blvd,Fort Worth, TX 76107",32.737407,-97.393321,Fort Worth
"100 Christopher Dr,Fort Worth, TX 76140",32.630772,-97.294004,Fort Worth
"3124 Texas Sage Trl,Fort Worth, TX 76177",32.91057,-97.314368,Fort Worth
"5901 S Hulen St,Fort Worth, TX 76132",32.663331,-97.40181,Fort Worth
"3548 S Hills Ave,Fort Worth, TX 76109",32.697386,-97.368053,Fort Worth
"5816 SW Loop 820,Fort Worth, TX 76132",32.685501,-97.411488,Fort Worth
"438 S Cherry Ln,Fort Worth, TX 76108",32.729442,-97.33181,Fort Worth
"5601 Basswood Blvd Ste 197,Fort Worth, TX 76137",32.846427,-97.264647,Fort Worth
"5274 S Hulen St,Fort Worth, TX 76132",32.729442,-97.33181,Fort Worth
"2401 Westport Pkwy Ste 120,Fort Worth, TX 76177",32.973022,-97.310981,Fort Worth
"2406 Azle Ave,Fort Worth, TX 76106",32.794381,-97.373442,Fort Worth
"813 Main St,Fort Worth, TX 76102",32.752474,-97.329326,Fort Worth
"1601 Park Place Ave,Fort Worth, TX 76110",32.725567,-97.34419,Fort Worth
"3040 Western Center Blvd,Fort Worth, TX 76131",32.860338,-97.315522,Fort Worth
"6600 West Fwy,Fort Worth, TX 76116",32.735985,-97.431651,Fort Worth
"12721 Saginaw Blvd,Fort Worth, TX 76179",32.729442,-97.33181,Fort Worth
"5912 Quebec St,Fort Worth, TX 76135",32.806356,-97.424699,Fort Worth
"2458 N Main St,Fort Worth, TX 76164",32.789623,-97.348949,Fort Worth
"5837 Camp Bowie Blvd,Fort Worth, TX 76107",32.729776,-97.410994,Fort Worth
"1701 Galveston Ave,Fort Worth, TX 76110",32.725776,-97.327026,Fort Worth
"415 Throckmorton St,Fort Worth, TX 76102",32.729442,-97.33181,Fort Worth
"1320 NW 25th St,Fort Worth, TX 76164",32.79019,-97.364579,Fort Worth
"3201 Riverfront Dr,Fort Worth, TX 76107",32.724306,-97.364131,Fort Worth
"3529 Heritage Trace Pkwy Ste 101,Fort Worth, TX 76244",32.914339,-97.30522,Fort Worth
"14150 Trinity Blvd,Fort Worth, TX 76155",32.821048,-97.057767,Fort Worth
"7674 Mccart Ave,Fort Worth, TX 76133",32.729442,-97.33181,Fort Worth
"6920 Ridgmar Meadow Rd,Fort Worth, TX 76116",32.746213,-97.43595,Fort Worth
"6621 Fossil Bluff Dr,Fort Worth, TX 76137",32.862351,-97.311854,Fort Worth
"711 W Magnolia Ave,Fort Worth, TX 76104",32.730414,-97.332127,Fort Worth
"2704 West Fwy,Fort Worth, TX 76102",32.735483,-97.358585,Fort Worth
"200 Carroll St,Fort Worth, TX 76107",32.757824,-97.354958,Fort Worth
"1712 S University Dr,Fort Worth, TX 76107",32.725383,-97.361803,Fort Worth
"4700 Bryant Irvin Rd,Fort Worth, TX 76132",32.680434,-97.416944,Fort Worth
"3413 W 7th St,Fort Worth, TX 76107",32.750876,-97.367421,Fort Worth
"101 N Houston St,Fort Worth, TX 76102",32.756787,-97.33409,Fort Worth
"5512 E Lancaster Ave,Fort Worth, TX 76112",32.738221,-97.236286,Fort Worth
"3400 Texas Sage Trl,Fort Worth, TX 76177",32.911699,-97.307977,Fort Worth
"5125 Bryant Irvin Rd,Fort Worth, TX 76132",32.675538,-97.417013,Fort Worth
"800 E Loop 820,Fort Worth, TX 76112",32.76802,-97.2137,Fort Worth
"3701 E Belknap St,Fort Worth, TX 76111",32.778239,-97.294929,Fort Worth
"2901 Fair Dr Ste 100,Fort Worth, TX 76131",32.862566,-97.317669,Fort Worth
"9116 Camp Bowie West Blvd,Fort Worth, TX 76116",32.725684,-97.477914,Fort Worth
"841 Foch St,Fort Worth, TX 76107",32.749746,-97.355999,Fort Worth
"6612 Brentwood Stair Rd,Fort Worth, TX 76112",32.753847,-97.215324,Fort Worth
"5201 Mccart Ave Ste B,Fort Worth, TX 76115",32.729442,-97.33181,Fort Worth
"4601 Citylake Blvd W,Fort Worth, TX 76132",32.682056,-97.411448,Fort Worth
"4440 Basswood Blvd,Fort Worth, TX 76137",32.87126,-97.288851,Fort Worth
"2801 Texas Sage Trl,Fort Worth, TX 76177",32.913278,-97.31563,Fort Worth
"1509 Evans Ave,Fort Worth, TX 76104",32.72732,-97.318018,Fort Worth
"1314 W Magnolia Ave,Fort Worth, TX 76104",32.730891,-97.340011,Fort Worth
"5512 Bellaire Dr S,Fort Worth, TX 76109",32.695242,-97.412758,Fort Worth
"6200 E Lancaster Ave,Fort Worth, TX 76112",32.733326,-97.222514,Fort Worth
"5401 Blue Mound Rd,Fort Worth, TX 76106",32.84066,-97.343617,Fort Worth
"9365 Rain Lily Trl,Fort Worth, TX 76177",32.729442,-97.33181,Fort Worth
"1776 Mall Cir,Fort Worth, TX 76116",32.744087,-97.436581,Fort Worth
"3980 Boat Club Rd,Fort Worth, TX 76135",32.813153,-97.419264,Fort Worth
"1067 W Magnolia Ave,Fort Worth, TX 76104",32.730434,-97.336166,Fort Worth
"4805 S Hulen St,Fort Worth, TX 76132",32.676551,-97.395235,Fort Worth
"1526 Pennsylvania Ave,Fort Worth, TX 76104",32.729442,-97.33181,Fort Worth
"6324 Lake Worth Blvd,Fort Worth, TX 76135",32.811638,-97.421421,Fort Worth
"6100 Camp Bowie Blvd Ste 12,Fort Worth, TX 76116",32.749871,-97.151556,Fort Worth
"5716 Camp Bowie Blvd,Fort Worth, TX 76107",32.73187,-97.408865,Fort Worth
"5845 Sandshell Dr,Fort Worth, TX 76137",32.852668,-97.31156,Fort Worth
"1600 S University Dr Ste 601,Fort Worth, TX 76107",32.728072,-97.363035,Fort Worth
"2520 Rodeo Plz,Fort Worth, TX 76164",32.790152,-97.347838,Fort Worth
"3301 NE 28th St,Fort Worth, TX 76111",32.795501,-97.299211,Fort Worth
"1229 Woodhaven Blvd,Fort Worth, TX 76112",32.762069,-97.239351,Fort Worth
"6150 Camp Bowie Blvd,Fort Worth, TX 76116",32.729085,-97.41591,Fort Worth
"6125 SW Loop 820,Fort Worth, TX 76132",32.680892,-97.416466,Fort Worth
"4855 Bryant Irvin Rd,Fort Worth, TX 76132",32.678261,-97.414564,Fort Worth
"1550 Eastchase Pkwy Ste 700,Fort Worth, TX 76120",32.75683,-97.169604,Fort Worth
"2443 Forest Park Blvd,Fort Worth, TX 76110",32.716403,-97.350996,Fort Worth
"5301 E Lancaster Ave,Fort Worth, TX 76112",32.740746,-97.240834,Fort Worth
"6314 Camp Bowie Blvd,Fort Worth, TX 76116",32.729442,-97.33181,Fort Worth
"4938 Overton Ridge Blvd,Fort Worth, TX 76132",32.67711,-97.402036,Fort Worth
"3003 Lackland Rd,Fort Worth, TX 76116",32.729442,-97.33181,Fort Worth
"2216 Mall Cir,Fort Worth, TX 76116",32.729442,-97.33181,Fort Worth
"5532 Jacksboro Hwy,Fort Worth, TX 76114",32.799143,-97.404602,Fort Worth
"7403 John T White Rd,Fort Worth, TX 76120",32.729442,-97.33181,Fort Worth
"5250 N Tarrant Pkwy,Fort Worth, TX 76137",32.893861,-97.270853,Fort Worth
"8825 Tehama Ridge Pkwy,Fort Worth, TX 76177",32.899643,-97.322636,ArlingtonTX
"5712 Locke Ave,Fort Worth, TX 76107",32.732415,-97.408988,Fort Worth
"3131 W 7th St,Fort Worth, TX 76107",32.751045,-97.362622,Fort Worth
"455 Commerce St,Fort Worth, TX 76102",32.755407,-97.33019,ArlingtonTX
"401 W Magnolia Ave,Fort Worth, TX 76104",32.729442,-97.33181,ArlingtonTX
"808 Main St,Fort Worth, TX 76102",32.752063,-97.329847,ArlingtonTX
"1505 S University Dr,Fort Worth, TX 76107",32.731047,-97.359889,ArlingtonTX
"2700 W 7th St,Fort Worth, TX 76107",32.7514,-97.35496,ArlingtonTX
"West 7th, 2949 Crockett St,Fort Worth, TX 76107",32.74946,-97.359513,ArlingtonTX
"2948 Crockett St,Fort Worth, TX 76107",32.75029,-97.358851,Fort Worth
"111 W Exchange Ave,Fort Worth, TX 76164",32.788732,-97.349671,Fort Worth
"4700 S Hulen St,Fort Worth, TX 76132",32.678433,-97.398118,Fort Worth
"6700 NE Loop 820,Fort Worth, TX 76135",32.729442,-97.33181,ArlingtonTX
"1324 Hemphill St,Fort Worth, TX 76104",32.729527,-97.33203,ArlingtonTX
"2821 Morton St,Fort Worth, TX 76107",32.748944,-97.35757,ArlingtonTX
"2901 Crockett St,Fort Worth, TX 76107",32.729442,-97.33181,ArlingtonTX
"2704 S Hulen St,Fort Worth, TX 76109",32.712328,-97.386512,ArlingtonTX
"201 E Interstate 20,Arlington, TX 76018",32.679138,-97.110895,ArlingtonTX
"3811 S Cooper St,Arlington, TX 76015",32.67304,-97.115426,ArlingtonTX
"401 E Interstate 20,Arlington, TX 76018",32.678907,-97.106101,ArlingtonTX
"3901 Arlington Highlands Blvd Ste 137,Arlington, TX 76018Arlington, TX 76017",32.680693,-97.1088,ArlingtonTX
"1004 N Collins St,Arlington, TX 76011",32.685678,-97.102867,ArlingtonTX
"415 E Interstate 20,Arlington, TX 76018",32.678894,-97.105215,ArlingtonTX
"3900 Arlington Highlands Blvd Ste 101,Arlington, TX 76018",32.685678,-97.102867,ArlingtonTX
"3785 S Cooper St,Arlington, TX 76015",32.684609,-97.131891,ArlingtonTX
"4306 Matlock Rd,Arlington, TX 76018",32.675933,-97.115448,ArlingtonTX
"301 E Interstate 20,Arlington, TX 76018",32.678904,-97.107251,ArlingtonTX
"1304 E Copeland Rd,Arlington, TX 76011",32.758083,-97.090802,ArlingtonTX
"1409 N Collins St,Arlington, TX 76011",32.756634,-97.096666,ArlingtonTX
"770 Road To Six Flags St E,Arlington, TX 76011",32.755305,-97.100506,ArlingtonTX
"4000 Bagpiper Way Ste 140,Arlington, TX 76018",32.685678,-97.102867,ArlingtonTX
"4608 S Cooper St # 13,Arlington, TX 76017",32.673878,-97.137797,ArlingtonTX
"522 Lincoln Sq,Arlington, TX 76011",32.757499,-97.099355,ArlingtonTX
"2340 W Interstate 20,Arlington, TX 76017",32.673514,-97.146122,ArlingtonTX
"425 Curtis Mathes Way,Arlington, TX 76018",32.685678,-97.102867,ArlingtonTX
"1325 S Cooper St,Arlington, TX 76010",32.722755,-97.114179,ArlingtonTX
"3610 S Cooper St Ste 104,Arlington, TX 76015",32.687413,-97.13204,ArlingtonTX
"4126 S Cooper St,Arlington, TX 76015",32.680434,-97.135457,ArlingtonTX
"1901 W Pioneer Pkwy,Arlington, TX 76013",32.709736,-97.136752,ArlingtonTX
"3100 W Arkansas Ln,Arlington, TX 76016",32.706202,-97.156348,ArlingtonTX
"6077 W Interstate 20,Arlington, TX 76017",32.673931,-97.202222,ArlingtonTX
"5530 S Cooper St,Arlington, TX 76017",32.655863,-97.135165,ArlingtonTX
"6320 Us 287 Hwy Ste 118,Arlington, TX 76001",32.64407,-97.18541,ArlingtonTX
"2735 W Division St,Arlington, TX 76012",32.737841,-97.152813,ArlingtonTX
"5471 S Cooper St,Arlington, TX 76017",32.657952,-97.133981,ArlingtonTX
"2505 E Arkansas Ln,Arlington, TX 76010",32.707714,-97.065651,ArlingtonTX
"837 E Lamar Blvd,Arlington, TX 76011",32.766888,-97.097456,ArlingtonTX
"2290 SE Green Oaks Blvd,Arlington, TX 76018",32.658872,-97.067153,ArlingtonTX
"4401 Little Rd,Arlington, TX 76016",32.676207,-97.196207,ArlingtonTX
"1350 E Copeland Rd,Arlington, TX 76011",32.758513,-97.090054,ArlingtonTX
"2009 E Copeland Rd,Arlington, TX 76011",32.758742,-97.076973,ArlingtonTX
"4001 Bagpiper Way,Arlington, TX 76018",32.685678,-97.102867,ArlingtonTX
"421 E Interstate 20,Arlington, TX 76018",32.678833,-97.104431,ArlingtonTX
"803 W Park Row Dr,Arlington, TX 76013",32.719774,-97.118282,Fort Worth
"1801 W Division St,Arlington, TX 76012",32.736465,-97.135876,ArlingtonTX
"1510 New York Ave,Arlington, TX 76010",32.719234,-97.081681,Fort Worth
"2107 Sherry St,Arlington, TX 76010",32.712803,-97.07106,ArlingtonTX
"2915 E Division St,Arlington, TX 76011",32.685678,-97.102867,ArlingtonTX
"3700 S Cooper St,Arlington, TX 76015",32.685846,-97.132296,ArlingtonTX
"3901 W Arkansas Ln Ste 103,Arlington, TX 76016",32.685678,-97.102867,ArlingtonTX
"5005 S Cooper St,Arlington, TX 76017",32.66283,-97.133759,ArlingtonTX
"153 Southwest Plz,Arlington, TX 76016",32.677162,-97.198745,ArlingtonTX
"1051 W Interstate 20,Arlington, TX 76017",32.678478,-97.122064,ArlingtonTX
"3330 Matlock Rd,Arlington, TX 76015",32.691915,-97.116154,ArlingtonTX
"4000 Bagpiper Way Ste 150,Arlington, TX 76018",32.685678,-97.102867,ArlingtonTX
"611 W Park Row Dr,Arlington, TX 76010",32.721608,-97.113581,ArlingtonTX
"915 Road To Six Flags St E,Arlington, TX 76011",32.756274,-97.09613,ArlingtonTX
"1821 S Fielder Rd,Arlington, TX 76013",32.714601,-97.131469,ArlingtonTX
"2515 E Arkansas Ln,Arlington, TX 76010",32.707714,-97.065651,ArlingtonTX
"2502 Little Rd,Arlington, TX 76016",32.704189,-97.179531,ArlingtonTX
"1001 S Bowen Rd,Arlington, TX 76013",32.72498,-97.148344,ArlingtonTX
"2126 S Collins St,Arlington, TX 76010",32.708546,-97.098698,ArlingtonTX
"100 W Pioneer Pkwy Ste 158,Arlington, TX 76010",32.707203,-97.10898,Fort Worth
"770 Road To Six Flags St E Ste 100,Arlington, TX 76011",32.685678,-97.102867,ArlingtonTX
"1251 N Watson Rd,Arlington, TX 76006",32.770223,-97.063844,ArlingtonTX
"2812 S Cooper St,Arlington, TX 76015",32.698674,-97.123668,ArlingtonTX
"1430 S Cooper St,Arlington, TX 76013",32.721401,-97.115095,ArlingtonTX
"2240 Browning Dr,Arlington, TX 76010",32.707194,-97.085937,ArlingtonTX
"1670 W Interstate 20,Arlington, TX 76017",32.673489,-97.133697,ArlingtonTX
"3608 S Cooper St,Arlington, TX 76015",32.687466,-97.131369,ArlingtonTX
"4820 W Sublett Rd,Arlington, TX 76017",32.645684,-97.183568,Fort Worth
"309 Curtis Mathes Way Ste 149,Arlington, TX 76018",32.68081,-97.110102,ArlingtonTX
"1801 Ballpark Way,Arlington, TX 76006",32.763555,-97.074187,ArlingtonTX
"100 W Pioneer Pkwy Ste 146,Arlington, TX 76010",32.707203,-97.10898,ArlingtonTX
"3810 S Cooper St,Arlington, TX 76015",32.682971,-97.134349,ArlingtonTX
"4233 S Cooper St,Arlington, TX 76015",32.678111,-97.134459,ArlingtonTX
"1105 W Interstate 20,Arlington, TX 76017",32.6781,-97.124098,ArlingtonTX
"4133 S Cooper St,Arlington, TX 76015",32.67977,-97.133444,ArlingtonTX
"4519 Matlock Rd Ste 135,Arlington, TX 76018",32.685678,-97.102867,ArlingtonTX
"4654 S Cooper St,Arlington, TX 76017",32.670431,-97.137357,ArlingtonTX
"5005 S Cooper St  183,Arlington, TX 76017",32.685678,-97.102867,ArlingtonTX
"4101 W Green Oaks Blvd,Arlington, TX 76016",32.691938,-97.121753,Fort Worth
"4720 W Sublett Rd Ste 124,Arlington, TX 76017",32.685678,-97.102867,Fort Worth
"1705 N Collins St Ste 101,Arlington, TX 76011",32.760976,-97.096373,Fort Worth
"1101 E Pioneer Pkwy,Arlington, TX 76010",32.708458,-97.093667,ArlingtonTX
"2150 E Lamar Blvd,Arlington, TX 76006",32.761731,-97.074126,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,Fort Worth
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,ArlingtonTX
,,,Fort Worth
,,,Dallas
,,,Fort Worth
,,,
,,,Fort Worth
,,,Fort Worth
,,,
"3327 Cadys Aly NW,Washington, DC 20007",38.904753,-77.066929,Washington
"1822 1st St NW,Washington, DC 20001",38.915016,-77.012385,Washington
"1110 H St NE,Washington, DC 20002",38.900413,-76.991031,Washington
"2718 Georgia Ave NW,Washington, DC 20001",38.925627,-77.023169,Washington
"1387 H St NE,Washington, DC 20002",38.900015,-76.985705,Washington
"2301 Bladensburg Rd NE,Washington, DC 20018",38.920228,-76.969722,Washington
"1225 19th St NW,Washington, DC 20036",38.906661,-77.04307,Washington
"1341 G St NW,Washington, DC 20005",38.898576,-77.031472,Washington
"999 E St NW,Washington, DC 20004",38.896435,-77.025504,Washington
"3322 Georgia Ave NW,Washington, DC 20010",38.931638,-77.023854,Washington
"1540 Benning Rd NE,Washington, DC 20002",38.900433,-76.980715,Washington
"701 Pennsylvania Ave NW,Washington, DC 20004",38.894317,-77.022568,Washington
"705 6th St NW,Washington, DC 20001",38.898614,-77.019599,Washington
"2028 Martin Luther King Jr Ave SE,Washington, DC 20020",38.865802,-76.989137,Washington
"1001 14th St NW,Washington, DC 20005",38.902927,-77.03159,Washington
"1356 Okie St NE,Washington, DC 20002",38.914642,-76.985554,Washington
"5117 Macarthur Blvd NW,Washington, DC 20016",38.92551,-77.101553,Washington
"1197 20th St NW,Washington, DC 20036",38.905445,-77.044679,Washington
"1101 Pennsylvania Ave NW,Washington, DC 20004",38.895343,-77.027385,Washington
"901 New York Ave NW,Washington, DC 20001",38.902124,-77.025282,Washington
"1720 14th St NW,Washington, DC 20009",38.91333,-77.032388,Washington
"1075 Thomas Jefferson St NW,Washington, DC 20007",38.904731,-77.059912,Washington
"3518 Connecticut Ave NW,Washington, DC 20008",38.936164,-77.059158,Washington
"515 15th St NW,Washington, DC 20004",38.896921,-77.033369,Washington
"529 23rd St S,Arlington, VA 22202",38.853503,-77.054321,ArlingtonVA
"4251 Campbell Ave,Arlington, VA 22206",38.841306,-77.089538,ArlingtonVA
"526 23rd St S,Arlington, VA 22202",38.853177,-77.05422,ArlingtonVA
"4075 Wilson Blvd,Arlington, VA 22203",38.88011,-77.10873,ArlingtonVA
"3010 Clarendon Blvd,Arlington, VA 22201",38.887008,-77.09429,ArlingtonVA
"4028 Campbell Ave,Arlington, VA 22206",38.840569,-77.087809,ArlingtonVA
"1101 S Joyce St Ste B16,Arlington, VA 22202",38.864386,-77.062639,ArlingtonVA
"901 N Glebe Rd,Arlington, VA 22203",38.88159,-77.115253,Washington
"3434 Washington Blvd,Arlington, VA 22201",38.885703,-77.101722,Washington
"4238 Wilson Blvd Ste 1130,Arlington, VA 22203",38.879631,-77.1109,Washington
"4001 Fairfax Dr,Arlington, VA 22203",38.882767,-77.108242,Washington
"4029 Campbell Ave,Arlington, VA 22206",38.841065,-77.087883,Washington
"2200 N Westmoreland St,Arlington, VA 22213",38.886345,-77.162839,Washington
"4763 Lee Hwy,Arlington, VA 22207",38.897494,-77.124211,Alexandria
"3200 Wilson Blvd,Arlington, VA 22201",38.885528,-77.097246,Washington
"4010 Campbell Ave,Arlington, VA 22206",38.840648,-77.087277,Washington
"1520 N Courthouse Rd,Arlington, VA 22201",38.8913,-77.084069,Washington
"6320 Arlington Blvd,Falls Church, VA 22044",38.872872,-77.157906,ArlingtonVA
"950 N Glebe Rd Ste 130,Arlington, VA 22203",38.881588,-77.116092,ArlingtonVA
"2300 Wilson Blvd,Arlington, VA 22201",38.890557,-77.087108,Washington
"2050 Wilson Blvd,Arlington, VA 22201",38.891321,-77.084599,Washington
"1801 Clarendon Blvd,Arlington, VA 22201",38.892763,-77.080016,Washington
"5033 Columbia Pike,Arlington, VA 22204",38.855625,-77.113811,Washington
"2854 Wilson Blvd,Arlington, VA 22201",38.888678,-77.092923,Washington
"1721 Wilson Blvd,Arlington, VA 22209",38.894209,-77.078842,Washington
"3100 Clarendon Blvd,Arlington, VA 22201",38.886182,-77.095978,Washington
"2910 N Sycamore St,Arlington, VA 22207",38.899456,-77.157164,ArlingtonVA
"2301 Richmond Hwy,Arlington, VA 22202",38.853124,-77.051884,Washington
"1421 Jefferson Davis Hwy Ste 80,Arlington, VA 22202",38.860999,-77.050711,Washington
"1100 N Glebe Rd Ste GR3,Arlington, VA 22201",38.864458,-77.099638,Washington
"2920 Columbia Pike,Arlington, VA 22204",38.862311,-77.087437,Alexandria
"2900 Columbia Pike,Arlington, VA 22204",38.862353,-77.087282,Washington
"3211 Wilson Blvd,Arlington, VA 22201",38.885457,-77.097794,ArlingtonVA
"900 N Glebe Rd,Arlington, VA 22203",38.880819,-77.115647,Washington
"3000 Washington Blvd,Arlington, VA 22201",38.885051,-77.094503,ArlingtonVA
"3471 Washington Blvd,Arlington, VA 22201",38.88634,-77.103466,Washington
"4815 Columbia Pike,Arlington, VA 22204",38.856907,-77.109331,ArlingtonVA
"3100 Washington Blvd,Arlington, VA 22201",38.885467,,Washington
"2300 N Pershing Dr Ste D,Arlington, VA 22201",38.88048,-77.086424,Washington
"1051 N Highland St,Arlington, VA 22201",38.886036,-77.094642,ArlingtonVA
"2201 N Pershing Dr Ste F,Arlington, VA 22201",38.88108,-77.084937,Washington
"2201 N Pershing Dr Ste E,Arlington, VA 22201",38.88108,-77.084937,Washington
"1119 N Hudson St,Arlington, VA 22201",38.887178,-77.096245,Alexandria
"3131 Wilson Blvd,Arlington, VA 22201",38.88716,-77.095704,Washington
"2301 Columbia Pike Ste F,Arlington, VA 22204",38.863877,-77.082763,Alexandria
"3024 Wilson Blvd,Arlington, VA 22201",38.887509,-77.094699,ArlingtonVA
"3033 Wilson Blvd Ste R115,Arlington, VA 22201",38.888041,-77.094655,ArlingtonVA
"2909 Wilson Blvd,Arlington, VA 22201",38.888658,-77.093599,ArlingtonVA
"2900 Wilson Blvd Ste 103,Arlington, VA 22201",38.888171,-77.093497,ArlingtonVA
"4154 S Four Mile Run Dr,Arlington, VA 22206",38.848521,-77.099068,Washington
"2250 Clarendon Blvd Ste G,Arlington, VA 22201",38.889692,-77.086059,Alexandria
"3911 Lee Hwy,Arlington, VA 22207",38.897157,-77.107533,ArlingtonVA
"1836 Wilson Blvd,Arlington, VA 22201",38.893036,-77.080297,ArlingtonVA
"1800 Wilson Blvd,Arlington, VA 22201",38.893582,-77.079085,ArlingtonVA
"2900 S Quincy St,Arlington, VA 22206",38.840015,-77.087464,ArlingtonVA
"5845 Washington Blvd,Arlington, VA 22205",38.885258,-77.140498,ArlingtonVA
"1100 S Hayes St Ste H20,Arlington, VA 22202",38.863731,-77.060561,ArlingtonVA
"1100 Wilson Blvd,Arlington, VA 22209",38.894662,-77.070125,ArlingtonVA
"1735 N Lynn St,Arlington, VA 22209",38.895745,-77.070473,ArlingtonVA
"3601 Fairfax Dr,Arlington, VA 22201",38.883521,-77.103649,Washington
"4300 Wilson Blvd Ste 130,Arlington, VA 22203",38.879784,-77.112288,ArlingtonVA
"2716 Washington Blvd,Arlington, VA 22201",38.879991,-77.090401,ArlingtonVA
"4100 Fairfax Dr,Arlington, VA 22203",38.881884,-77.109673,ArlingtonVA
"4001 Fairfax Dr Ste 1,Arlington, VA 22203",38.882767,-77.108242,Washington
"3030 Columbia Pike,Arlington, VA 22204",38.862066,-77.088083,ArlingtonVA
"2919 Columbia Pike,Arlington, VA 22204",38.862571,-77.087561,ArlingtonVA
"4215 Fairfax Dr,Arlington, VA 22203",38.882455,-77.111329,ArlingtonVA
"2915 Columbia Pike,Arlington, VA 22204",38.862594,-77.087477,ArlingtonVA
"2911 Columbia Pike,Arlington, VA 22204",38.862613,-77.087417,ArlingtonVA
"4227 Fairfax Dr,Arlington, VA 22203",38.882411,-77.111592,ArlingtonVA
"2901 Columbia Pike,Arlington, VA 22204",38.862664,-77.087213,ArlingtonVA
